filename,dataset_version,split,task_type,target_id,instruction,scene_seed,collection_seed,success_step,wrong_object_contact
ep_00925.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,502018030,20260817,75,0
ep_00926.npz,v2.clean,train,push,A,Push the red cube away from the robot,1915285627,20260817,83,0
ep_00927.npz,v2.clean,train,push,A,Push the red cube away from the robot,1658679389,20260817,77,0
ep_00928.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1324114189,20260817,65,0
ep_00929.npz,v2.clean,train,push,B,Push the blue ball away from the robot,71393537,20260817,74,0
ep_00930.npz,v2.clean,train,push,A,Push the red cube away from the robot,1439797881,20260817,91,0
ep_00931.npz,v2.clean,train,push,B,Push the blue ball away from the robot,281088219,20260817,73,0
ep_00932.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,175783529,20260817,74,0
ep_00933.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,223249379,20260817,72,0
ep_00934.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,2105035510,20260817,74,0
ep_00935.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,483574687,20260817,74,0
ep_00936.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1048830468,20260817,154,0
ep_00937.npz,v2.clean,train,push,A,Push the red cube away from the robot,2067220953,20260817,82,0
ep_00938.npz,v2.clean,train,push,B,Push the blue ball away from the robot,579108650,20260817,76,0
ep_00939.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1172896617,20260817,84,0
ep_00940.npz,v2.clean,train,push,B,Push the blue ball away from the robot,2032882023,20260817,76,0
ep_00941.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1513211648,20260817,64,0
ep_00942.npz,v2.clean,train,push,A,Push the red cube away from the robot,957240178,20260817,82,0
ep_00943.npz,v2.clean,train,push,A,Push the red cube away from the robot,699312958,20260817,80,0
ep_00944.npz,v2.clean,train,push,A,Push the red cube away from the robot,911689355,20260817,84,0
ep_00945.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1193746939,20260817,73,0
ep_00946.npz,v2.clean,train,push,A,Push the red cube away from the robot,1025526050,20260817,84,0
ep_00947.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,119211232,20260817,79,0
ep_00948.npz,v2.clean,val,push,A,Push the red cube away from the robot,668726706,20260817,77,0
ep_00949.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1722623557,20260817,78,0
ep_00950.npz,v2.clean,train,push,A,Push the red cube away from the robot,133853890,20260817,74,0
ep_00951.npz,v2.clean,train,push,A,Push the red cube away from the robot,747214522,20260817,81,0
ep_00952.npz,v2.clean,val,push,C,Push the green cylinder away from the robot,1472115248,20260817,82,0
ep_00953.npz,v2.clean,train,push,B,Push the blue ball away from the robot,679556581,20260817,65,0
ep_00954.npz,v2.clean,train,push,B,Push the blue ball away from the robot,686907220,20260817,72,0
ep_00955.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1303577316,20260817,153,0
ep_00956.npz,v2.clean,train,push,A,Push the red cube away from the robot,1639919780,20260817,81,0
ep_00957.npz,v2.clean,train,push,B,Push the blue ball away from the robot,167999961,20260817,64,0
ep_00958.npz,v2.clean,val,push,B,Push the blue ball away from the robot,1846395070,20260817,68,0
ep_00959.npz,v2.clean,train,push,A,Push the red cube away from the robot,1384750761,20260817,81,0
ep_00960.npz,v2.clean,train,push,B,Push the blue ball away from the robot,731334074,20260817,157,0
ep_00961.npz,v2.clean,train,push,B,Push the blue ball away from the robot,2059785648,20260817,67,0
ep_00962.npz,v2.clean,train,push,A,Push the red cube away from the robot,1807570344,20260817,76,0
ep_00963.npz,v2.clean,val,push,C,Push the green cylinder away from the robot,176078746,20260817,74,0
ep_00964.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,590684837,20260817,80,0
ep_00965.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1147052203,20260817,74,0
ep_00966.npz,v2.clean,val,push,A,Push the red cube away from the robot,1485140516,20260817,75,0
ep_00967.npz,v2.clean,train,push,B,Push the blue ball away from the robot,123459660,20260817,74,0
ep_00968.npz,v2.clean,val,push,A,Push the red cube away from the robot,507017463,20260817,76,0
ep_00969.npz,v2.clean,train,push,A,Push the red cube away from the robot,261901408,20260817,77,0
ep_00970.npz,v2.clean,train,push,A,Push the red cube away from the robot,1623720265,20260817,84,0
ep_00971.npz,v2.clean,test,push,A,Push the red cube away from the robot,2108130049,20260817,73,0
ep_00972.npz,v2.clean,train,push,A,Push the red cube away from the robot,1015311483,20260817,79,0
ep_00973.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,224103549,20260817,69,0
ep_00974.npz,v2.clean,train,push,A,Push the red cube away from the robot,717150946,20260817,76,0
ep_00975.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1377753691,20260817,79,0
ep_00976.npz,v2.clean,train,push,A,Push the red cube away from the robot,529486903,20260817,84,0
ep_00977.npz,v2.clean,test,push,A,Push the red cube away from the robot,487422015,20260817,81,0
ep_00978.npz,v2.clean,train,push,B,Push the blue ball away from the robot,839656713,20260817,71,0
ep_00979.npz,v2.clean,train,push,A,Push the red cube away from the robot,1795559514,20260817,76,0
ep_00980.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1392848082,20260817,72,0
ep_00981.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,822378816,20260817,81,0
ep_00982.npz,v2.clean,train,push,B,Push the blue ball away from the robot,19030686,20260817,69,0
ep_00983.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1182618481,20260817,179,0
ep_00984.npz,v2.clean,train,push,A,Push the red cube away from the robot,1341669884,20260817,71,0
ep_00985.npz,v2.clean,test,push,A,Push the red cube away from the robot,1395095255,20260817,79,0
ep_00986.npz,v2.clean,train,push,A,Push the red cube away from the robot,348237519,20260817,95,0
ep_00987.npz,v2.clean,train,push,A,Push the red cube away from the robot,1899258809,20260817,74,0
ep_00988.npz,v2.clean,val,push,C,Push the green cylinder away from the robot,989251125,20260817,80,0
ep_00989.npz,v2.clean,train,push,A,Push the red cube away from the robot,1506859170,20260817,79,0
ep_00990.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1800577489,20260817,89,0
ep_00991.npz,v2.clean,train,push,B,Push the blue ball away from the robot,916156958,20260817,66,0
ep_00992.npz,v2.clean,val,push,A,Push the red cube away from the robot,1194818665,20260817,105,0
ep_00993.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1863851733,20260817,69,0
ep_00994.npz,v2.clean,train,push,B,Push the blue ball away from the robot,169135641,20260817,153,0
ep_00995.npz,v2.clean,train,push,B,Push the blue ball away from the robot,60700216,20260817,152,0
ep_00996.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,1619157126,20260817,72,0
ep_00997.npz,v2.clean,train,push,A,Push the red cube away from the robot,408693226,20260817,76,0
ep_00998.npz,v2.clean,train,push,A,Push the red cube away from the robot,1406878512,20260817,94,0
ep_00999.npz,v2.clean,train,push,A,Push the red cube away from the robot,523192336,20260817,78,0
ep_01000.npz,v2.clean,val,push,A,Push the red cube away from the robot,1833200576,20260817,91,0
ep_01001.npz,v2.clean,train,push,A,Push the red cube away from the robot,1584079037,20260817,83,0
ep_01002.npz,v2.clean,train,push,B,Push the blue ball away from the robot,251673390,20260817,67,0
ep_01003.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1290637030,20260817,65,0
ep_01004.npz,v2.clean,train,push,B,Push the blue ball away from the robot,2048027628,20260817,63,0
ep_01005.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,127483613,20260817,79,0
ep_01006.npz,v2.clean,train,push,A,Push the red cube away from the robot,28003934,20260817,85,0
ep_01007.npz,v2.clean,val,push,B,Push the blue ball away from the robot,93201900,20260817,73,0
ep_01008.npz,v2.clean,test,push,A,Push the red cube away from the robot,1857066886,20260817,75,0
ep_01009.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1666064704,20260817,84,0
ep_01010.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1167748734,20260817,68,0
ep_01011.npz,v2.clean,train,push,A,Push the red cube away from the robot,1196892456,20260817,72,0
ep_01012.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,329010371,20260817,82,0
ep_01013.npz,v2.clean,train,push,A,Push the red cube away from the robot,1987879154,20260817,89,0
ep_01014.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,1789911664,20260817,83,0
ep_01015.npz,v2.clean,train,push,A,Push the red cube away from the robot,841635244,20260817,80,0
ep_01016.npz,v2.clean,train,push,A,Push the red cube away from the robot,1688254226,20260817,79,0
ep_01017.npz,v2.clean,val,push,B,Push the blue ball away from the robot,658086671,20260817,65,0
ep_01018.npz,v2.clean,val,push,B,Push the blue ball away from the robot,832331891,20260817,70,0
ep_01019.npz,v2.clean,train,push,A,Push the red cube away from the robot,1748159117,20260817,72,0
ep_01020.npz,v2.clean,train,push,A,Push the red cube away from the robot,322448783,20260817,74,0
ep_01021.npz,v2.clean,train,push,A,Push the red cube away from the robot,140613707,20260817,83,0
ep_01022.npz,v2.clean,train,push,A,Push the red cube away from the robot,2001840503,20260817,80,0
ep_01023.npz,v2.clean,train,push,A,Push the red cube away from the robot,1138338748,20260817,95,0
ep_01024.npz,v2.clean,train,push,A,Push the red cube away from the robot,2140931902,20260817,83,0
ep_01025.npz,v2.clean,train,push,A,Push the red cube away from the robot,1542154125,20260817,83,0
ep_01026.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,764403071,20260817,80,0
ep_01027.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1706054011,20260817,156,0
ep_01028.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1403953184,20260817,75,0
ep_01029.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1036450224,20260817,71,0
ep_01030.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1773674259,20260817,79,0
ep_01031.npz,v2.clean,val,push,B,Push the blue ball away from the robot,1077758564,20260817,154,0
ep_01032.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1804864134,20260817,152,0
ep_01033.npz,v2.clean,train,push,A,Push the red cube away from the robot,28078707,20260817,100,0
ep_01034.npz,v2.clean,train,push,A,Push the red cube away from the robot,1927812221,20260817,83,0
ep_01035.npz,v2.clean,test,push,A,Push the red cube away from the robot,940583314,20260817,83,0
ep_01036.npz,v2.clean,train,push,B,Push the blue ball away from the robot,663962903,20260817,169,0
ep_01037.npz,v2.clean,val,push,A,Push the red cube away from the robot,837810833,20260817,84,0
ep_01038.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1190894615,20260817,79,0
ep_01039.npz,v2.clean,val,push,B,Push the blue ball away from the robot,420201744,20260817,70,0
ep_01040.npz,v2.clean,train,push,A,Push the red cube away from the robot,275353879,20260817,80,0
ep_01041.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1380921640,20260817,75,0
ep_01042.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,2086598969,20260817,83,0
ep_01043.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1531408841,20260817,71,0
ep_01044.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,461683020,20260817,71,0
ep_01045.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1258141629,20260817,72,0
ep_01046.npz,v2.clean,train,push,B,Push the blue ball away from the robot,474096311,20260817,72,0
ep_01047.npz,v2.clean,test,push,B,Push the blue ball away from the robot,1892263534,20260817,69,0
ep_01048.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1406345617,20260817,73,0
ep_01049.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,642011065,20260817,72,0
ep_01050.npz,v2.clean,train,push,B,Push the blue ball away from the robot,2039827690,20260817,76,0
ep_01051.npz,v2.clean,train,push,B,Push the blue ball away from the robot,633661404,20260817,156,0
ep_01052.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1431084750,20260817,90,0
ep_01053.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1385892538,20260817,64,0
ep_01054.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,815285172,20260817,77,0
ep_01055.npz,v2.clean,val,push,C,Push the green cylinder away from the robot,270436477,20260817,76,0
ep_01056.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1300615555,20260817,150,0
ep_01057.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1379767911,20260817,92,0
ep_01058.npz,v2.clean,train,push,B,Push the blue ball away from the robot,481883587,20260817,180,0
ep_01059.npz,v2.clean,train,push,B,Push the blue ball away from the robot,187304416,20260817,154,0
ep_01060.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,789061957,20260817,69,0
ep_01061.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1997790605,20260817,77,0
ep_01062.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,846343580,20260817,94,0
ep_01063.npz,v2.clean,val,push,B,Push the blue ball away from the robot,710371882,20260817,66,0
ep_01064.npz,v2.clean,val,push,C,Push the green cylinder away from the robot,412648698,20260817,94,0
ep_01065.npz,v2.clean,train,push,B,Push the blue ball away from the robot,631612983,20260817,73,0
ep_01066.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1867899064,20260817,157,0
ep_01067.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1489506819,20260817,72,0
ep_01068.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,1210161945,20260817,73,0
ep_01069.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1059842069,20260817,75,0
ep_01070.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1256038304,20260817,71,0
ep_01071.npz,v2.clean,test,push,B,Push the blue ball away from the robot,771043034,20260817,147,0
ep_01072.npz,v2.clean,train,push,B,Push the blue ball away from the robot,637785849,20260817,69,0
ep_01073.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1053551980,20260817,179,0
ep_01074.npz,v2.clean,train,push,B,Push the blue ball away from the robot,560083348,20260817,77,0
ep_01075.npz,v2.clean,train,push,B,Push the blue ball away from the robot,830535240,20260817,73,0
ep_01076.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,288029198,20260817,85,0
ep_01077.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1488718751,20260817,80,0
ep_01078.npz,v2.clean,train,push,B,Push the blue ball away from the robot,2065758935,20260817,77,0
ep_01079.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,2050240716,20260817,83,0
ep_01080.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,998384755,20260817,72,0
ep_01081.npz,v2.clean,train,push,B,Push the blue ball away from the robot,539952929,20260817,73,0
ep_01082.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,2132455728,20260817,84,0
ep_01083.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,2121822836,20260817,84,0
ep_01084.npz,v2.clean,val,push,C,Push the green cylinder away from the robot,8441943,20260817,83,0
ep_01085.npz,v2.clean,train,push,B,Push the blue ball away from the robot,183769090,20260817,63,0
ep_01086.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,133603601,20260817,73,0
ep_01087.npz,v2.clean,test,push,B,Push the blue ball away from the robot,1562127404,20260817,63,0
ep_01088.npz,v2.clean,train,push,B,Push the blue ball away from the robot,933138332,20260817,66,0
ep_01089.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,2040256075,20260817,82,0
ep_01090.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,878809306,20260817,80,0
ep_01091.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1943272266,20260817,72,0
ep_01092.npz,v2.clean,train,push,B,Push the blue ball away from the robot,2060275673,20260817,150,0
ep_01093.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1719249478,20260817,62,0
ep_01094.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1446843262,20260817,83,0
ep_01095.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1198902640,20260817,149,0
ep_01096.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1075718150,20260817,83,0
ep_01097.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,908655808,20260817,85,0
ep_01098.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1407311738,20260817,72,0
ep_01099.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1731601285,20260817,156,0
ep_01100.npz,v2.clean,train,push,B,Push the blue ball away from the robot,40469543,20260817,71,0
ep_01101.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1144210331,20260817,79,0
ep_01102.npz,v2.clean,train,push,B,Push the blue ball away from the robot,484793140,20260817,155,0
ep_01103.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,140934746,20260817,71,0
ep_01104.npz,v2.clean,train,push,B,Push the blue ball away from the robot,828261315,20260817,73,0
ep_01105.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1524090390,20260817,66,0
ep_01106.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,90154351,20260817,81,0
ep_01107.npz,v2.clean,train,push,B,Push the blue ball away from the robot,729878214,20260817,75,0
ep_01108.npz,v2.clean,train,push,B,Push the blue ball away from the robot,265815382,20260817,155,0
ep_01109.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1584554861,20260817,65,0
ep_01110.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,959222552,20260817,87,0
ep_01111.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1357283633,20260817,75,0
ep_01112.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,41768208,20260817,87,0
ep_01113.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1623741138,20260817,73,0
ep_01114.npz,v2.clean,val,push,C,Push the green cylinder away from the robot,591612375,20260817,72,0
ep_01115.npz,v2.clean,val,push,C,Push the green cylinder away from the robot,471700194,20260817,89,0
ep_01116.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1814880787,20260817,82,0
ep_01117.npz,v2.clean,val,push,B,Push the blue ball away from the robot,1043809724,20260817,66,0
ep_01118.npz,v2.clean,val,push,B,Push the blue ball away from the robot,1423296283,20260817,74,0
ep_01119.npz,v2.clean,train,push,B,Push the blue ball away from the robot,675418514,20260817,157,0
ep_01120.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,825219877,20260817,81,0
ep_01121.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1139545983,20260817,88,0
ep_01122.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,1326668780,20260817,79,0
ep_01123.npz,v2.clean,val,push,B,Push the blue ball away from the robot,1363153284,20260817,65,0
ep_01124.npz,v2.clean,test,push,B,Push the blue ball away from the robot,1371014504,20260817,153,0
ep_01125.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1130003972,20260817,91,0
ep_01126.npz,v2.clean,train,push,B,Push the blue ball away from the robot,363984892,20260817,181,0
ep_01127.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1672156624,20260817,73,0
ep_01128.npz,v2.clean,train,push,B,Push the blue ball away from the robot,2105287025,20260817,75,0
ep_01129.npz,v2.clean,train,push,B,Push the blue ball away from the robot,112130787,20260817,152,0
ep_01130.npz,v2.clean,train,push,B,Push the blue ball away from the robot,63262102,20260817,170,0
ep_01131.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,1774011555,20260817,71,0
ep_01132.npz,v2.clean,test,push,B,Push the blue ball away from the robot,363991832,20260817,75,0
ep_01133.npz,v2.clean,train,push,B,Push the blue ball away from the robot,2000966920,20260817,64,0
ep_01134.npz,v2.clean,train,push,B,Push the blue ball away from the robot,967160052,20260817,153,0
ep_01135.npz,v2.clean,val,push,B,Push the blue ball away from the robot,334004346,20260817,180,0
ep_01136.npz,v2.clean,val,push,C,Push the green cylinder away from the robot,1351531708,20260817,79,0
ep_01137.npz,v2.clean,test,push,B,Push the blue ball away from the robot,620149068,20260817,75,0
ep_01138.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,1004106715,20260817,89,0
ep_01139.npz,v2.clean,train,push,B,Push the blue ball away from the robot,213773584,20260817,73,0
ep_01140.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,680191211,20260817,82,0
ep_01141.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,280799304,20260817,84,0
ep_01142.npz,v2.clean,train,push,B,Push the blue ball away from the robot,178026550,20260817,74,0
ep_01143.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1442489661,20260817,82,0
ep_01144.npz,v2.clean,train,push,B,Push the blue ball away from the robot,78863496,20260817,70,0
ep_01145.npz,v2.clean,train,push,B,Push the blue ball away from the robot,873475088,20260817,68,0
ep_01146.npz,v2.clean,val,push,B,Push the blue ball away from the robot,584500674,20260817,156,0
ep_01147.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,478421836,20260817,84,0
ep_01148.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1777685560,20260817,72,0
ep_01149.npz,v2.clean,test,push,B,Push the blue ball away from the robot,706603120,20260817,155,0
ep_01150.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,708196254,20260817,82,0
ep_01151.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1191993504,20260817,74,0
ep_01152.npz,v2.clean,train,push,B,Push the blue ball away from the robot,95968604,20260817,180,0
ep_01153.npz,v2.clean,val,push,B,Push the blue ball away from the robot,1248059210,20260817,74,0
ep_01154.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1079847276,20260817,79,0
ep_01155.npz,v2.clean,train,push,B,Push the blue ball away from the robot,1776440169,20260817,157,0
ep_01156.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,525994559,20260817,80,0
ep_01157.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1312844639,20260817,83,0
ep_01158.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1510795738,20260817,87,0
ep_01159.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1752410919,20260817,91,0
ep_01160.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,116931827,20260817,72,0
ep_01161.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1005273166,20260817,78,0
ep_01162.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,843256482,20260817,85,0
ep_01163.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,181259407,20260817,72,0
ep_01164.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1474746347,20260817,77,0
ep_01165.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,893570048,20260817,84,0
ep_01166.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1452888340,20260817,80,0
ep_01167.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1226791646,20260817,77,0
ep_01168.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,619345189,20260817,88,0
ep_01169.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1642024454,20260817,84,0
ep_01170.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,566086522,20260817,73,0
ep_01171.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,804025936,20260817,73,0
ep_01172.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,2082489576,20260817,98,0
ep_01173.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,254550228,20260817,70,0
ep_01174.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1080555950,20260817,72,0
ep_01175.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,622078745,20260817,69,0
ep_01176.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,736428843,20260817,78,0
ep_01177.npz,v2.clean,val,push,C,Push the green cylinder away from the robot,1680228126,20260817,97,0
ep_01178.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1606389637,20260817,88,0
ep_01179.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,391149296,20260817,85,0
ep_01180.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,575982854,20260817,72,0
ep_01181.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,566849703,20260817,74,0
ep_01182.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,2122289325,20260817,80,0
ep_01183.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1087664203,20260817,88,0
ep_01184.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1047461011,20260817,75,0
ep_01185.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,296692795,20260817,88,0
ep_01186.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,870117856,20260817,73,0
ep_01187.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1243277158,20260817,71,0
ep_01188.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1632235288,20260817,85,0
ep_01189.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,502408096,20260817,85,0
ep_01190.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1016645991,20260817,79,0
ep_01191.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,911634198,20260817,81,0
ep_01192.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1657644101,20260817,71,0
ep_01193.npz,v2.clean,val,push,C,Push the green cylinder away from the robot,783279944,20260817,87,0
ep_01194.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,132366112,20260817,82,0
ep_01195.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,56453623,20260817,85,0
ep_01196.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1330109177,20260817,86,0
ep_01197.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,1538098040,20260817,79,0
ep_01198.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,542797457,20260817,72,0
ep_01199.npz,v2.clean,test,push,C,Push the green cylinder away from the robot,2005087816,20260817,86,0
ep_01200.npz,v2.clean,train,push,C,Push the green cylinder away from the robot,29442639,20260817,82,0
